vehicle_id,timestamp,lat,lng,speed_kmh,fuel_level_pct,engine_on,idle_minutes,hour,day_of_week,is_working_hour,zone_distance_deg,is_anomaly,anomaly_type,refuel
LG-1006,2025-01-06 13:00:30,6.59685,3.340689,14.4,84.3,1,0,13,0,1,0.00755,0,normal,0
LG-1006,2025-01-06 13:01:00,6.597577,3.341834,18.0,84.2,1,0,13,0,1,0.0062,0,normal,0
LG-1006,2025-01-06 13:01:30,6.598804,3.3429,21.7,84.2,1,0,13,0,1,0.00465,0,normal,0
LG-1006,2025-01-06 13:02:00,6.600104,3.343452,18.8,84.1,1,0,13,0,1,0.00366,0,normal,0
LG-1006,2025-01-06 13:02:30,6.601726,3.344467,25.5,84.1,1,0,13,0,1,0.00264,0,normal,0
LG-1006,2025-01-07 16:30:00,6.429554,3.421175,0.0,84.1,0,1,16,1,1,0.00156,0,normal,0
LG-1006,2025-01-07 16:30:30,6.430152,3.418923,30.9,84.0,1,0,16,1,1,0.00299,0,normal,0
LG-1006,2025-01-07 16:31:00,6.430571,3.416839,28.2,83.9,1,0,16,1,1,0.00489,0,normal,0
LG-1006,2025-01-07 16:31:30,6.430642,3.415016,24.2,83.9,1,0,16,1,1,0.00654,0,normal,0
LG-1006,2025-01-07 16:32:00,6.430609,3.412905,28.0,83.8,1,0,16,1,1,0.00851,0,normal,0
LG-1006,2025-01-07 16:32:30,6.430135,3.410928,27.0,83.7,1,0,16,1,1,0.0103,0,normal,0
LG-1006,2025-01-07 16:33:00,6.43001,3.409672,16.8,83.7,1,0,16,1,1,0.0115,0,normal,0
LG-1006,2025-01-07 16:33:30,6.431057,3.408895,17.4,83.7,1,0,16,1,1,0.01248,0,normal,0
LG-1006,2025-01-07 16:34:00,6.433249,3.408896,29.3,83.6,1,0,16,1,1,0.01319,0,normal,0
LG-1006,2025-01-07 16:34:30,6.434653,3.408771,18.8,83.6,1,0,16,1,1,0.01392,0,normal,0
LG-1006,2025-01-07 16:35:00,6.436562,3.408222,26.5,83.5,1,0,16,1,1,0.01538,0,normal,0
LG-1006,2025-01-07 16:35:30,6.437978,3.407311,22.4,83.4,1,0,16,1,1,0.01694,0,normal,0
LG-1006,2025-01-07 16:36:00,6.439002,3.405918,23.0,83.4,1,0,16,1,1,0.01867,0,normal,0
LG-1006,2025-01-07 16:36:30,6.439572,3.405075,13.5,83.4,1,0,16,1,1,0.01843,0,normal,0
LG-1006,2025-01-07 16:37:00,6.440713,3.403417,26.8,83.3,1,0,16,1,1,0.01658,0,normal,0
LG-1006,2025-01-07 16:37:30,6.441918,3.401399,31.3,83.2,1,0,16,1,1,0.01456,0,normal,0
LG-1006,2025-01-07 16:38:00,6.442587,3.400527,14.6,83.2,1,0,16,1,1,0.01359,0,normal,0
LG-1006,2025-01-07 16:38:30,6.443566,3.399406,19.8,83.1,1,0,16,1,1,0.01225,0,normal,0
LG-1006,2025-01-07 16:39:00,6.444076,3.398608,12.6,83.1,1,0,16,1,1,0.0115,0,normal,0
LG-1006,2025-01-07 16:39:30,6.444567,3.397839,12.1,83.1,1,0,16,1,1,0.01081,0,normal,0
LG-1006,2025-01-07 16:40:00,6.446041,3.395734,34.2,83.0,1,0,16,1,1,0.00899,0,normal,0
LG-1006,2025-01-07 16:40:30,6.447016,3.394324,22.8,82.9,1,0,16,1,1,0.00801,0,normal,0
LG-1006,2025-01-07 16:41:00,6.447845,3.393102,19.6,82.9,1,0,16,1,1,0.0074,0,normal,0
LG-1006,2025-01-07 16:41:30,6.448595,3.391996,17.8,82.9,1,0,16,1,1,0.00707,0,normal,0
LG-1006,2025-01-07 16:42:00,6.449912,3.389808,34.0,82.8,1,0,16,1,1,0.00727,0,normal,0
LG-1006,2025-01-07 16:42:30,6.450566,3.388687,17.3,82.7,1,0,16,1,1,0.00771,0,normal,0
LG-1006,2025-01-07 16:43:00,6.451578,3.38683,28.1,82.7,1,0,16,1,1,0.00886,0,normal,0
LG-1006,2025-01-07 16:43:30,6.452238,3.38565,18.0,82.6,1,0,16,1,1,0.00975,0,normal,0
LG-1006,2025-01-07 16:44:00,6.452718,3.384791,13.1,82.6,1,0,16,1,1,0.01046,0,normal,0
LG-1006,2025-01-07 16:44:30,6.453695,3.383002,27.1,82.5,1,0,16,1,1,0.01207,0,normal,0
LG-1006,2025-01-07 16:45:00,6.454319,3.382409,11.5,82.5,1,0,16,1,1,0.01261,0,normal,0
LG-1006,2025-01-07 16:45:30,6.456273,3.382138,26.3,82.5,1,0,16,1,1,0.01293,0,normal,0
LG-1006,2025-01-07 16:46:00,6.457488,3.382582,17.3,82.4,1,0,16,1,1,0.01266,0,normal,0
LG-1006,2025-01-07 16:46:30,6.459602,3.382744,28.3,82.3,1,0,16,1,1,0.01309,0,normal,0
LG-1006,2025-01-07 16:47:00,6.461652,3.382023,29.0,82.3,1,0,16,1,1,0.01458,0,normal,0
LG-1006,2025-01-07 16:47:30,6.463434,3.380888,28.2,82.2,1,0,16,1,1,0.01644,0,normal,0
LG-1006,2025-01-07 16:48:00,6.464197,3.380402,12.1,82.2,1,0,16,1,1,0.01725,0,normal,0
LG-1006,2025-01-07 16:48:30,6.465949,3.379286,27.7,82.1,1,0,16,1,1,0.01915,0,normal,0
LG-1006,2025-01-07 16:49:00,6.468256,3.378185,34.1,82.0,1,0,16,1,1,0.02141,0,normal,0
LG-1006,2025-01-07 16:49:30,6.46948,3.377805,17.1,82.0,1,0,16,1,1,0.02248,0,normal,0
LG-1006,2025-01-07 16:50:00,6.470756,3.377411,17.8,82.0,1,0,16,1,1,0.02361,0,normal,0
LG-1006,2025-01-07 16:50:30,6.472904,3.376688,30.3,81.9,1,0,16,1,1,0.02561,0,normal,0
LG-1006,2025-01-07 16:51:00,6.473971,3.376293,15.2,81.9,1,0,16,1,1,0.02664,0,normal,0
LG-1006,2025-01-07 16:51:30,6.475657,3.375221,26.6,81.8,1,0,16,1,1,0.0286,0,normal,0
LG-1006,2025-01-07 16:52:00,6.47708,3.373596,28.8,81.7,1,0,16,1,1,0.0269,0,normal,0
LG-1006,2025-01-07 16:52:30,6.477648,3.372863,12.3,81.7,1,0,16,1,1,0.02602,0,normal,0
LG-1006,2025-01-07 16:53:00,6.47878,3.371441,24.2,81.6,1,0,16,1,1,0.02428,0,normal,0
LG-1006,2025-01-07 16:53:30,6.479893,3.369956,24.7,81.6,1,0,16,1,1,0.02254,0,normal,0
LG-1006,2025-01-07 16:54:00,6.480746,3.368864,18.4,81.5,1,0,16,1,1,0.02124,0,normal,0
LG-1006,2025-01-07 16:54:30,6.482384,3.367149,31.6,81.5,1,0,16,1,1,0.01897,0,normal,0
LG-1006,2025-01-07 16:55:00,6.483271,3.366427,15.2,81.4,1,0,16,1,1,0.01784,0,normal,0
LG-1006,2025-01-07 16:55:30,6.484517,3.36561,19.9,81.4,1,0,16,1,1,0.01636,0,normal,0
LG-1006,2025-01-07 16:56:00,6.486613,3.364612,31.0,81.3,1,0,16,1,1,0.01404,0,normal,0
LG-1006,2025-01-07 16:56:30,6.487733,3.364207,15.9,81.3,1,0,16,1,1,0.01286,0,normal,0
LG-1006,2025-01-07 16:57:00,6.489881,3.363441,30.4,81.2,1,0,16,1,1,0.01062,0,normal,0
LG-1006,2025-01-07 16:57:30,6.490821,3.363103,13.3,81.2,1,0,16,1,1,0.00964,0,normal,0
LG-1006,2025-01-07 16:58:00,6.492424,3.362518,22.8,81.1,1,0,16,1,1,0.00798,0,normal,0
LG-1006,2025-01-07 16:58:30,6.493355,3.362174,13.2,81.1,1,0,16,1,1,0.00702,0,normal,0
LG-1006,2025-01-07 16:59:00,6.495321,3.36169,27.0,81.0,1,0,16,1,1,0.00521,0,normal,0
LG-1006,2025-01-07 16:59:30,6.497534,3.361847,29.6,81.0,1,0,16,1,1,0.00412,0,normal,0
LG-1006,2025-01-07 17:00:00,6.499778,3.362458,31.1,80.9,1,0,17,1,1,0.00453,0,normal,0
LG-1006,2025-01-07 17:00:30,6.502184,3.363321,34.1,80.8,1,0,17,1,1,0.0062,0,normal,0
LG-1006,2025-01-07 17:01:00,6.50409,3.363994,27.0,80.7,1,0,17,1,1,0.00786,0,normal,0
LG-1006,2025-01-07 17:01:30,6.506242,3.363817,28.8,80.7,1,0,17,1,1,0.00929,0,normal,0
LG-1006,2025-01-07 17:02:00,6.506242,3.363817,0.0,80.7,1,1,17,1,1,0.00929,0,normal,0
LG-1006,2025-01-07 17:02:30,6.506242,3.363817,0.0,80.7,1,2,17,1,1,0.00929,0,normal,0
LG-1006,2025-01-07 17:03:00,6.506242,3.363817,0.0,80.7,1,3,17,1,1,0.00929,0,normal,0
LG-1006,2025-01-07 17:03:30,6.506242,3.363817,0.0,80.7,1,4,17,1,1,0.00929,0,normal,0
LG-1006,2025-01-07 17:04:00,6.50793,3.363417,23.2,80.6,1,0,17,1,1,0.01044,0,normal,0
LG-1006,2025-01-07 17:04:30,6.510335,3.363308,32.2,80.5,1,0,17,1,1,0.00987,0,normal,0
LG-1006,2025-01-07 17:05:00,6.512218,3.363895,26.3,80.5,1,0,17,1,1,0.00857,0,normal,0
LG-1006,2025-01-07 17:05:30,6.51446,3.364707,31.8,80.4,1,0,17,1,1,0.00731,0,normal,0
LG-1006,2025-01-07 17:06:00,6.515664,3.365107,16.9,80.4,1,0,17,1,1,0.00692,0,normal,0
LG-1006,2025-01-07 17:06:30,6.517264,3.365626,22.5,80.3,1,0,17,1,1,0.00676,0,normal,0
LG-1006,2025-01-07 17:07:00,6.519346,3.365304,28.1,80.2,1,0,17,1,1,0.00798,0,normal,0
LG-1006,2025-01-07 17:07:30,6.520396,3.364703,16.1,80.2,1,0,17,1,1,0.00908,0,normal,0
LG-1006,2025-01-07 17:08:00,6.521465,3.3641,16.4,80.2,1,0,17,1,1,0.01021,0,normal,0
LG-1006,2025-01-07 17:08:30,6.523599,3.362719,33.9,80.1,1,0,17,1,1,0.01265,0,normal,0
LG-1006,2025-01-07 17:09:00,6.524635,3.361486,21.4,80.0,1,0,17,1,1,0.01426,0,normal,0
LG-1006,2025-01-07 17:09:30,6.525347,3.36055,15.6,80.0,1,0,17,1,1,0.01543,0,normal,0
LG-1006,2025-01-07 17:10:00,6.526179,3.359383,19.1,80.0,1,0,17,1,1,0.01686,0,normal,0
LG-1006,2025-01-07 17:10:30,6.526432,3.35786,20.5,79.9,1,0,17,1,1,0.01818,0,normal,0
LG-1006,2025-01-07 17:11:00,6.526714,3.355944,25.7,79.9,1,0,17,1,1,0.01988,0,normal,0
LG-1006,2025-01-07 17:11:30,6.528044,3.354042,30.9,79.8,1,0,17,1,1,0.0222,0,normal,0
LG-1006,2025-01-07 17:12:00,6.530495,3.353291,34.2,79.7,1,0,17,1,1,0.02429,0,normal,0
LG-1006,2025-01-07 17:12:30,6.532405,3.352742,26.5,79.6,1,0,17,1,1,0.02546,0,normal,0
LG-1006,2025-01-07 17:13:00,6.53442,3.352362,27.4,79.6,1,0,17,1,1,0.02351,0,normal,0
LG-1006,2025-01-07 17:13:30,6.535703,3.352939,18.8,79.5,1,0,17,1,1,0.02269,0,normal,0
LG-1006,2025-01-07 17:14:00,6.537674,3.354203,31.2,79.5,1,0,17,1,1,0.02178,0,normal,0
LG-1006,2025-01-07 17:14:30,6.538718,3.35487,16.5,79.4,1,0,17,1,1,0.02139,0,normal,0
LG-1006,2025-01-07 17:15:00,6.539571,3.355476,13.9,79.4,1,0,17,1,1,0.02116,0,normal,0
LG-1006,2025-01-07 17:15:30,6.541664,3.356911,33.8,79.3,1,0,17,1,1,0.02076,0,normal,0
LG-1006,2025-01-07 17:16:00,6.54392,3.356653,30.3,79.2,1,0,17,1,1,0.01918,0,normal,0
LG-1006,2025-01-07 17:16:30,6.545208,3.356144,18.5,79.2,1,0,17,1,1,0.01803,0,normal,0
LG-1006,2025-01-07 17:17:00,6.547088,3.355383,27.1,79.1,1,0,17,1,1,0.01642,0,normal,0
LG-1006,2025-01-07 17:17:30,6.548633,3.354754,22.3,79.1,1,0,17,1,1,0.01516,0,normal,0
LG-1006,2025-01-07 17:18:00,6.549945,3.35421,19.0,79.0,1,0,17,1,1,0.01414,0,normal,0
LG-1006,2025-01-07 17:18:30,6.5512,3.353692,18.1,79.0,1,0,17,1,1,0.01325,0,normal,0
LG-1006,2025-01-07 17:19:00,6.552215,3.353274,14.6,79.0,1,0,17,1,1,0.01259,0,normal,0
LG-1006,2025-01-07 17:19:30,6.553888,3.352583,24.2,78.9,1,0,17,1,1,0.01164,0,normal,0
LG-1006,2025-01-07 17:20:00,6.555394,3.351952,21.8,78.9,1,0,17,1,1,0.01096,0,normal,0
LG-1006,2025-01-07 17:20:30,6.55701,3.351288,23.3,78.8,1,0,17,1,1,0.01048,0,normal,0
LG-1006,2025-01-07 17:21:00,6.558159,3.350838,16.5,78.8,1,0,17,1,1,0.01033,0,normal,0
LG-1006,2025-01-07 17:21:30,6.557036,3.351199,15.7,78.7,1,0,17,1,1,0.0104,0,normal,0
LG-1006,2025-01-07 17:22:00,6.556495,3.349832,19.5,78.7,1,0,17,1,1,0.00896,0,normal,0
LG-1006,2025-01-07 17:22:30,6.5565,3.347418,32.0,78.6,1,0,17,1,1,0.00659,0,normal,0
LG-1006,2025-01-07 17:23:00,6.556475,3.346367,14.0,78.6,1,0,17,1,1,0.00557,0,normal,0
LG-1006,2025-01-07 17:23:30,6.556435,3.34443,25.7,78.5,1,0,17,1,1,0.00372,0,normal,0
LG-1006,2025-01-07 17:24:00,6.556258,3.34226,28.9,78.4,1,0,17,1,1,0.00178,0,normal,0
LG-1006,2025-01-07 17:24:30,6.555019,3.341636,18.5,78.4,1,0,17,1,1,0.00064,0,normal,0
LG-1006,2025-01-07 17:25:00,6.555185,3.341045,8.1,78.4,1,0,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:25:30,6.555185,3.341045,0.0,78.4,0,1,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:26:00,6.555185,3.341045,0.0,78.4,0,2,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:26:30,6.555185,3.341045,0.0,78.4,0,3,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:27:00,6.555185,3.341045,0.0,78.4,0,4,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:27:30,6.555185,3.341045,0.0,78.4,0,5,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:28:00,6.555185,3.341045,0.0,78.4,0,6,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:28:30,6.555185,3.341045,0.0,78.4,0,7,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:29:00,6.555185,3.341045,0.0,78.4,0,8,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-07 17:29:30,6.555185,3.341045,0.0,78.4,0,9,17,1,1,0.00019,0,normal,0
LG-1006,2025-01-08 09:06:00,6.448788,3.360195,0.0,78.4,0,1,9,2,1,0.00121,0,normal,0
LG-1006,2025-01-08 09:06:30,6.448127,3.36176,22.6,78.3,1,0,9,2,1,0.00289,0,normal,0
LG-1006,2025-01-08 09:07:00,6.44691,3.364811,43.6,78.2,1,0,9,2,1,0.00618,0,normal,0
LG-1006,2025-01-08 09:07:30,6.447916,3.366777,29.4,78.2,1,0,9,2,1,0.00785,0,normal,0
LG-1006,2025-01-08 09:08:00,6.448618,3.36782,16.7,78.1,1,0,9,2,1,0.00883,0,normal,0
LG-1006,2025-01-08 09:08:30,6.449913,3.367918,17.3,78.1,1,0,9,2,1,0.00896,0,normal,0
LG-1006,2025-01-08 09:09:00,6.451893,3.367167,28.3,78.0,1,0,9,2,1,0.00866,0,normal,0
LG-1006,2025-01-08 09:09:30,6.454619,3.366029,39.4,77.9,1,0,9,2,1,0.009,0,normal,0
LG-1006,2025-01-08 09:10:00,6.457211,3.364814,38.2,77.8,1,0,9,2,1,0.01006,0,normal,0
LG-1006,2025-01-08 09:10:30,6.45853,3.364428,18.4,77.8,1,0,9,2,1,0.01097,0,normal,0
LG-1006,2025-01-08 09:11:00,6.459895,3.3643,18.3,77.7,1,0,9,2,1,0.01212,0,normal,0
LG-1006,2025-01-08 09:11:30,6.461909,3.364271,26.9,77.7,1,0,9,2,1,0.01394,0,normal,0
LG-1006,2025-01-08 09:12:00,6.464919,3.364175,40.2,77.6,1,0,9,2,1,0.01674,0,normal,0
LG-1006,2025-01-08 09:12:30,6.46767,3.364814,37.7,77.5,1,0,9,2,1,0.01955,0,normal,0
LG-1006,2025-01-08 09:13:00,6.468381,3.365936,17.7,77.5,1,0,9,2,1,0.02058,0,normal,0
LG-1006,2025-01-08 09:13:30,6.468811,3.368248,31.2,77.4,1,0,9,2,1,0.02186,0,normal,0
LG-1006,2025-01-08 09:14:00,6.468973,3.36968,19.1,77.3,1,0,9,2,1,0.02265,0,normal,0
LG-1006,2025-01-08 09:14:30,6.46935,3.372259,34.6,77.3,1,0,9,2,1,0.02429,0,normal,0
LG-1006,2025-01-08 09:15:00,6.469661,3.375342,41.1,77.2,1,0,9,2,1,0.02452,0,normal,0
LG-1006,2025-01-08 09:15:30,6.469184,3.377377,27.8,77.1,1,0,9,2,1,0.02262,0,normal,0
LG-1006,2025-01-08 09:16:00,6.468171,3.378097,16.6,77.1,1,0,9,2,1,0.02143,0,normal,0
LG-1006,2025-01-08 09:16:30,6.466031,3.379095,31.5,77.0,1,0,9,2,1,0.01936,0,normal,0
LG-1006,2025-01-08 09:17:00,6.464351,3.380174,26.6,76.9,1,0,9,2,1,0.01753,0,normal,0
LG-1006,2025-01-08 09:17:30,6.461926,3.381731,38.4,76.8,1,0,9,2,1,0.01497,0,normal,0
LG-1006,2025-01-08 09:18:00,6.460249,3.382473,24.5,76.8,1,0,9,2,1,0.01358,0,normal,0
LG-1006,2025-01-08 09:18:30,6.4573,3.382411,39.4,76.7,1,0,9,2,1,0.0128,0,normal,0
LG-1006,2025-01-08 09:19:00,6.455671,3.381954,22.6,76.6,1,0,9,2,1,0.01306,0,normal,0
LG-1006,2025-01-08 09:19:30,6.454297,3.382334,19.0,76.6,1,0,9,2,1,0.01269,0,normal,0
LG-1006,2025-01-08 09:20:00,6.453098,3.383614,23.3,76.5,1,0,9,2,1,0.01154,0,normal,0
LG-1006,2025-01-08 09:20:30,6.452531,3.38464,15.6,76.5,1,0,9,2,1,0.01065,0,normal,0
LG-1006,2025-01-08 09:21:00,6.451747,3.386167,22.8,76.4,1,0,9,2,1,0.00941,0,normal,0
LG-1006,2025-01-08 09:21:30,6.450533,3.388409,33.9,76.4,1,0,9,2,1,0.00796,0,normal,0
LG-1006,2025-01-08 09:22:00,6.449815,3.389624,18.8,76.3,1,0,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:22:30,6.449815,3.389624,0.0,76.3,1,1,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:23:00,6.449815,3.389624,0.0,76.3,1,2,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:23:30,6.449815,3.389624,0.0,76.3,1,3,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:24:00,6.449815,3.389624,0.0,76.3,1,4,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:24:30,6.449815,3.389624,0.0,76.3,1,5,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:25:00,6.449815,3.389624,0.0,76.3,1,6,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:25:30,6.449815,3.389624,0.0,76.3,1,7,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:26:00,6.449815,3.389624,0.0,76.3,1,8,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:26:30,6.449815,3.389624,0.0,76.3,1,9,9,2,1,0.00747,0,normal,0
LG-1006,2025-01-08 09:27:00,6.449815,3.389624,0.2,76.3,1,161,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:27:30,6.449815,3.389624,0.2,76.3,1,195,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:28:00,6.449815,3.389624,1.3,76.3,1,196,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:28:30,6.449815,3.389624,1.4,76.3,1,230,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:29:00,6.449815,3.389624,1.1,76.3,1,231,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:29:30,6.449815,3.389624,1.1,76.3,1,232,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:30:00,6.449815,3.389624,0.5,76.3,1,239,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:30:30,6.449815,3.389624,0.4,76.3,1,240,9,2,1,0.00747,1,excessive_idle,0
LG-1006,2025-01-08 09:31:00,6.448238,3.392155,39.6,76.2,1,0,9,2,1,0.00734,0,normal,0
LG-1006,2025-01-08 09:31:30,6.446712,3.394382,35.9,76.1,1,0,9,2,1,0.00831,0,normal,0
LG-1006,2025-01-08 09:32:00,6.445508,3.396146,28.4,76.1,1,0,9,2,1,0.00956,0,normal,0
LG-1006,2025-01-08 09:32:30,6.444587,3.397499,21.8,76.0,1,0,9,2,1,0.01071,0,normal,0
LG-1006,2025-01-08 09:33:00,6.442961,3.399648,35.9,75.9,1,0,9,2,1,0.01291,0,normal,0
LG-1006,2025-01-08 09:33:30,6.441277,3.402045,39.0,75.9,1,0,9,2,1,0.01543,0,normal,0
LG-1006,2025-01-08 09:34:00,6.44028,3.403752,26.3,75.8,1,0,9,2,1,0.01713,0,normal,0
LG-1006,2025-01-08 09:34:30,6.438869,3.405896,34.1,75.7,1,0,9,2,1,0.01861,0,normal,0
LG-1006,2025-01-08 09:35:00,6.437612,3.407411,26.2,75.7,1,0,9,2,1,0.01664,0,normal,0
LG-1006,2025-01-08 09:35:30,6.437806,3.408913,20.1,75.6,1,0,9,2,1,0.01556,0,normal,0
LG-1006,2025-01-08 09:36:00,6.437918,3.411093,29.0,75.5,1,0,9,2,1,0.01402,0,normal,0
LG-1006,2025-01-08 09:36:30,6.436672,3.413602,37.2,75.5,1,0,9,2,1,0.0114,0,normal,0
LG-1006,2025-01-08 09:37:00,6.436226,3.416797,42.8,75.4,1,0,9,2,1,0.00924,0,normal,0
LG-1006,2025-01-08 09:37:30,6.436587,3.418838,27.5,75.3,1,0,9,2,1,0.00885,0,normal,0
LG-1006,2025-01-08 09:38:00,6.436982,3.420647,24.6,75.2,1,0,9,2,1,0.00899,0,normal,0
LG-1006,2025-01-08 09:38:30,6.437596,3.422464,25.5,75.2,1,0,9,2,1,0.00971,0,normal,0
LG-1006,2025-01-08 09:39:00,6.438148,3.423744,18.5,75.1,1,0,9,2,1,0.01051,0,normal,0
LG-1006,2025-01-08 09:39:30,6.438819,3.425361,23.3,75.1,1,0,9,2,1,0.01166,0,normal,0
LG-1006,2025-01-08 09:40:00,6.439163,3.426603,17.1,75.0,1,0,9,2,1,0.01249,0,normal,0
LG-1006,2025-01-08 09:40:30,6.439377,3.428628,27.0,75.0,1,0,9,2,1,0.0137,0,normal,0
LG-1006,2025-01-08 09:41:00,6.439481,3.430091,19.5,74.9,1,0,9,2,1,0.01464,0,normal,0
LG-1006,2025-01-08 09:41:30,6.439885,3.431904,24.7,74.9,1,0,9,2,1,0.01613,0,normal,0
LG-1006,2025-01-08 09:42:00,6.440485,3.434646,37.3,74.8,1,0,9,2,1,0.0185,0,normal,0
LG-1006,2025-01-08 09:42:30,6.439659,3.43604,21.5,74.7,1,0,9,2,1,0.01903,0,normal,0
LG-1006,2025-01-08 09:43:00,6.438348,3.438092,32.4,74.7,1,0,9,2,1,0.01998,0,normal,0
LG-1006,2025-01-08 09:43:30,6.436702,3.440691,40.9,74.6,1,0,9,2,1,0.02153,0,normal,0
LG-1006,2025-01-08 09:44:00,6.435562,3.442738,31.1,74.5,1,0,9,2,1,0.02302,0,normal,0
LG-1006,2025-01-08 09:44:30,6.435235,3.444216,20.1,74.4,1,0,9,2,1,0.02432,0,normal,0
LG-1006,2025-01-08 09:45:00,6.435528,3.44604,24.5,74.4,1,0,9,2,1,0.02615,0,normal,0
LG-1006,2025-01-08 09:45:30,6.436112,3.448364,31.8,74.3,1,0,9,2,1,0.02854,0,normal,0
LG-1006,2025-01-08 09:46:00,6.436876,3.45043,29.3,74.2,1,0,9,2,1,0.03074,0,normal,0
LG-1006,2025-01-08 09:46:30,6.43755,3.451686,19.0,74.2,1,0,9,2,1,0.03214,0,normal,0
LG-1006,2025-01-08 09:47:00,6.437439,3.453639,26.0,74.1,1,0,9,2,1,0.03398,0,normal,0
LG-1006,2025-01-08 09:47:30,6.43578,3.455217,30.5,74.1,1,0,9,2,1,0.03509,0,normal,0
LG-1006,2025-01-08 09:48:00,6.434726,3.456522,22.3,74.0,1,0,9,2,1,0.03615,0,normal,0
LG-1006,2025-01-08 09:48:30,6.432953,3.458202,32.5,73.9,1,0,9,2,1,0.03753,0,normal,0
LG-1006,2025-01-08 09:49:00,6.432007,3.459025,16.7,73.9,1,0,9,2,1,0.03824,0,normal,0
LG-1006,2025-01-08 09:49:30,6.430709,3.460319,24.4,73.8,1,0,9,2,1,0.03941,0,normal,0
LG-1006,2025-01-08 09:50:00,6.430109,3.463047,37.1,73.8,1,0,9,2,1,0.0421,0,normal,0
LG-1006,2025-01-08 09:50:30,6.430343,3.464699,22.2,73.7,1,0,9,2,1,0.04376,0,normal,0
LG-1006,2025-01-08 09:51:00,6.430652,3.467108,32.2,73.6,1,0,9,2,1,0.04618,0,normal,0
LG-1006,2025-01-08 09:51:30,6.430915,3.469089,26.5,73.6,1,0,9,2,1,0.04818,0,normal,0
LG-1006,2025-01-08 09:52:00,6.431204,3.47086,23.8,73.5,1,0,9,2,1,0.04996,0,normal,0
LG-1006,2025-01-08 09:52:30,6.431685,3.473935,41.3,73.4,1,0,9,2,1,0.05306,0,normal,0
LG-1006,2025-01-08 09:53:00,6.431958,3.475768,24.6,73.4,1,0,9,2,1,0.05491,0,normal,0
LG-1006,2025-01-08 09:53:30,6.432189,3.477371,21.5,73.3,1,0,9,2,1,0.05539,0,normal,0
LG-1006,2025-01-08 09:54:00,6.432631,3.480437,41.1,73.2,1,0,9,2,1,0.05268,0,normal,0
LG-1006,2025-01-08 09:54:30,6.432983,3.483152,36.3,73.1,1,0,9,2,1,0.05034,0,normal,0
LG-1006,2025-01-08 09:55:00,6.433386,3.485718,34.5,73.0,1,0,9,2,1,0.04812,0,normal,0
LG-1006,2025-01-08 09:55:30,6.433573,3.486911,16.0,73.0,1,0,9,2,1,0.04711,0,normal,0
LG-1006,2025-01-08 09:56:00,6.433781,3.488283,18.4,73.0,1,0,9,2,1,0.04595,0,normal,0
LG-1006,2025-01-08 09:56:30,6.434086,3.490766,33.2,72.9,1,0,9,2,1,0.04395,0,normal,0
LG-1006,2025-01-08 09:57:00,6.434336,3.492304,20.7,72.8,1,0,9,2,1,0.04269,0,normal,0
LG-1006,2025-01-08 09:57:30,6.434583,3.49388,21.2,72.8,1,0,9,2,1,0.04142,0,normal,0
LG-1006,2025-01-08 09:58:00,6.435009,3.496659,37.3,72.7,1,0,9,2,1,0.03926,0,normal,0
LG-1006,2025-01-08 09:58:30,6.43526,3.498368,22.9,72.6,1,0,9,2,1,0.03799,0,normal,0
LG-1006,2025-01-08 09:59:00,6.435442,3.499611,16.7,72.6,1,0,9,2,1,0.03708,0,normal,0
LG-1006,2025-01-08 09:59:30,6.435613,3.500778,15.7,72.6,1,0,9,2,1,0.03625,0,normal,0
LG-1006,2025-01-08 10:00:00,6.435908,3.502829,27.5,72.5,1,0,10,2,1,0.03484,0,normal,0
LG-1006,2025-01-08 10:00:30,6.436262,3.505259,32.6,72.4,1,0,10,2,1,0.03326,0,normal,0
