vehicle_id,timestamp,lat,lng,speed_kmh,fuel_level_pct,engine_on,idle_minutes,hour,day_of_week,is_working_hour,zone_distance_deg,is_anomaly,anomaly_type
LG-1005,2025-01-26 23:30:00,6.452506,3.496445,3.5,59.1,0,0,23,6,0,0.02845,0,normal
LG-1005,2025-01-27 03:16:00,6.435655,3.527418,1.0,68.4,0,5,3,0,0,0.02984,0,normal
LG-1005,2025-01-27 06:03:00,6.448002,3.397887,4.0,59.0,0,0,6,0,0,0.00757,0,normal
LG-1005,2025-01-27 06:14:00,6.597888,3.350259,3.4,92.4,0,0,6,0,0,0.00451,0,normal
LG-1005,2025-01-27 07:15:00,6.481191,3.539009,64.2,74.2,1,0,7,0,1,0.02348,0,normal
LG-1005,2025-01-27 08:37:00,6.485734,3.335918,42.0,59.0,1,8,8,0,1,0.02576,0,normal
LG-1005,2025-01-27 09:54:00,6.595029,3.339704,32.5,82.2,1,0,9,0,1,0.00943,0,normal
LG-1005,2025-01-27 10:09:00,6.576634,3.345974,38.2,50.5,1,0,10,0,1,0.02439,0,normal
LG-1005,2025-01-27 12:23:00,6.421631,3.421321,18.3,81.5,1,2,12,0,1,0.00638,0,normal
LG-1005,2025-01-27 17:40:00,6.493742,3.337193,63.7,63.7,1,0,17,0,1,0.02146,0,normal
LG-1005,2025-01-27 18:16:00,6.610649,3.333617,46.2,69.3,1,0,18,0,1,0.0165,0,normal
LG-1005,2025-01-27 19:03:00,6.762016,3.651242,21.4,60.1,1,0,3,0,0,0.32392,1,private_use
LG-1005,2025-01-27 19:55:00,6.500025,3.353792,1.8,41.5,0,0,19,0,0,0.00433,0,normal
LG-1005,2025-01-27 20:28:00,6.517818,3.368772,2.8,65.1,0,0,20,0,0,0.02168,0,normal
LG-1005,2025-01-27 21:29:00,6.477632,3.543616,2.6,35.4,0,0,21,0,0,0.02504,0,normal
LG-1005,2025-01-28 01:47:00,6.465387,3.327882,2.0,99.3,0,5,1,1,0,0.04513,0,normal
LG-1005,2025-01-28 08:40:00,6.500522,3.3691,61.4,61.4,1,2,8,1,1,0.0112,0,normal
LG-1005,2025-01-28 09:50:00,6.440925,3.500487,20.3,83.8,0,12,9,1,1,0.03229,0,normal
LG-1005,2025-01-28 13:21:00,6.424971,3.401791,21.4,66.9,1,8,13,1,1,0.01945,0,normal
LG-1005,2025-01-28 14:02:00,6.475096,3.363803,53.1,70.6,1,0,14,1,1,0.0246,0,normal
LG-1005,2025-01-28 17:14:00,6.454558,3.425711,30.5,58.9,1,0,17,1,1,0.02697,0,normal
LG-1005,2025-01-28 19:48:00,6.463558,3.536092,0.2,9.0,1,36,19,1,0,0.01417,1,fuel_theft
LG-1005,2025-01-28 21:47:00,6.437448,3.408372,0.0,33.6,0,0,21,1,0,0.01577,0,normal
LG-1005,2025-01-28 22:29:00,6.515995,3.380217,0.6,46.3,0,0,22,1,0,0.02797,0,normal
LG-1005,2025-01-28 23:38:00,6.601379,3.360355,0.2,31.4,0,0,23,1,0,0.01336,0,normal
LG-1005,2025-01-29 00:05:00,6.426898,3.444239,1.6,100.0,0,0,0,2,0,0.02327,0,normal
LG-1005,2025-01-29 00:13:00,6.452527,3.423997,1.5,100.0,0,0,0,2,0,0.02471,0,normal
LG-1005,2025-01-29 03:13:00,6.422963,3.409832,1.0,94.9,0,0,3,2,0,0.01225,0,normal
LG-1005,2025-01-29 04:45:00,6.469776,3.403313,2.9,87.5,0,8,4,2,0,0.01695,0,normal
LG-1005,2025-01-29 06:04:00,6.462422,3.382957,4.6,74.8,0,0,6,2,0,0.01415,0,normal
LG-1005,2025-01-29 14:13:00,6.478588,3.534766,33.7,83.2,1,0,14,2,1,0.01864,0,normal
LG-1005,2025-01-29 14:36:00,6.463761,3.379362,37.2,56.5,1,0,14,2,1,0.01793,0,normal
LG-1005,2025-01-29 16:17:00,6.468387,3.518299,48.1,43.3,1,0,16,2,1,0.00502,0,normal
LG-1005,2025-01-29 16:54:00,6.385126,3.035698,105.7,69.7,1,0,16,2,1,0.34183,1,route_deviation
LG-1005,2025-01-29 17:31:00,6.605778,3.338638,41.0,66.3,1,8,17,2,1,0.00963,0,normal
LG-1005,2025-01-29 19:07:00,6.372703,2.972935,105.0,66.5,0,0,19,2,0,0.40525,1,route_deviation
LG-1005,2025-01-29 19:10:00,6.445352,3.539703,0.3,54.2,0,0,19,2,0,0.02645,0,normal
LG-1005,2025-01-29 23:39:00,6.475017,3.530011,1.5,63.9,0,0,23,2,0,0.01283,0,normal
LG-1005,2025-01-30 00:54:00,6.753346,3.611931,66.3,95.6,1,0,4,3,0,0.30204,1,private_use
LG-1005,2025-01-30 03:29:00,6.462654,3.397198,4.0,78.9,0,0,3,3,0,0.00796,0,normal
LG-1005,2025-01-30 05:29:00,6.438841,3.438272,0.2,92.4,0,0,5,3,0,0.02039,0,normal
LG-1005,2025-01-30 05:58:00,6.453922,3.402722,2.8,95.6,0,0,5,3,0,0.0078,0,normal
LG-1005,2025-01-30 09:44:00,6.47184,3.526247,25.8,90.9,1,0,9,3,1,0.00805,0,normal
LG-1005,2025-01-30 13:38:00,6.409378,3.402377,22.1,51.5,1,0,13,3,1,0.02634,0,normal
LG-1005,2025-01-30 15:14:00,6.435759,3.401107,54.4,48.5,1,0,15,3,1,0.02019,0,normal
LG-1005,2025-01-30 16:45:00,6.479301,3.521623,29.2,69.2,1,0,16,3,1,0.01431,0,normal
LG-1005,2025-01-30 17:29:00,6.470199,3.509667,22.0,56.1,1,0,17,3,1,0.01338,0,normal
LG-1005,2025-01-30 18:21:00,6.482408,3.347539,10.8,63.6,1,5,18,3,1,0.01961,0,normal
LG-1005,2025-01-30 20:14:00,6.47902,3.394865,2.0,47.0,0,0,20,3,0,0.02402,0,normal
LG-1005,2025-01-30 21:10:00,6.459757,3.385832,0.3,34.4,0,2,21,3,0,0.01033,0,normal
LG-1005,2025-01-30 21:28:00,6.714452,3.623134,34.2,54.5,1,0,4,3,0,0.26917,1,private_use
LG-1005,2025-01-30 22:07:00,6.506795,3.365286,1.2,45.9,1,233,22,3,0,0.01067,1,excessive_idle
LG-1005,2025-01-30 22:58:00,6.432485,3.4164,4.0,38.5,0,5,22,3,0,0.00643,0,normal
LG-1005,2025-01-30 22:59:00,6.493123,3.358046,2.2,35.0,0,5,22,3,0,0.00588,0,normal
LG-1005,2025-01-30 23:32:00,6.613365,3.340851,1.6,53.4,0,5,23,3,0,0.01381,0,normal
LG-1005,2025-01-30 23:36:00,6.423655,3.42929,2.5,54.2,0,0,23,3,0,0.00936,0,normal
LG-1005,2025-01-31 00:49:00,6.419368,3.409184,1.2,82.8,0,0,0,4,0,0.01463,0,normal
LG-1005,2025-01-31 02:31:00,6.623571,3.335185,5.0,81.8,0,0,2,4,0,0.02548,0,normal
LG-1005,2025-01-31 03:51:00,6.498942,3.509552,1.4,63.0,0,0,3,4,0,0.03615,0,normal
LG-1005,2025-01-31 04:21:00,6.430319,3.423515,4.2,78.4,0,0,4,4,0,0.00342,0,normal
LG-1006,2025-01-01 10:45:00,6.47998,3.517341,35.3,57.5,1,8,10,2,1,0.01569,0,normal
LG-1006,2025-01-01 11:22:00,6.488516,3.521259,14.1,59.4,1,0,11,2,1,0.02353,0,normal
LG-1006,2025-01-01 11:24:00,6.402091,3.422508,45.2,77.5,1,5,11,2,1,0.02595,0,normal
LG-1006,2025-01-01 11:27:00,6.450093,3.396593,45.9,58.1,1,0,11,2,1,0.00516,0,normal
LG-1006,2025-01-01 12:02:00,6.633617,3.35209,13.8,63.0,1,0,12,2,1,0.03301,0,normal
LG-1006,2025-01-01 13:23:00,6.470142,3.522685,49.5,70.4,1,0,13,2,1,0.00519,0,normal
LG-1006,2025-01-01 14:07:00,6.60662,3.337689,11.7,51.0,1,0,14,2,1,0.01088,0,normal
LG-1006,2025-01-01 16:20:00,6.60286,3.345399,58.7,70.6,1,0,16,2,1,0.00245,0,normal
LG-1006,2025-01-01 17:14:00,6.454205,3.380948,41.2,65.4,1,0,17,2,1,0.01407,0,normal
LG-1006,2025-01-01 18:32:00,6.439207,3.439428,37.8,58.3,1,0,18,2,1,0.02157,0,normal
LG-1006,2025-01-01 18:48:00,6.452853,3.501083,40.6,59.9,0,5,18,2,1,0.02419,0,normal
LG-1006,2025-01-01 21:36:00,6.505945,3.345706,4.9,48.5,0,0,21,2,0,0.01412,0,normal
LG-1006,2025-01-01 22:30:00,6.616444,3.318115,3.2,51.1,0,5,22,2,0,0.03275,0,normal
LG-1006,2025-01-01 23:53:00,6.480972,3.539089,2.1,52.6,0,2,23,2,0,0.02339,0,normal
LG-1006,2025-01-02 00:14:00,6.470757,3.409342,2.4,97.3,0,5,0,3,0,0.02131,0,normal
LG-1006,2025-01-02 02:42:00,6.585643,3.335891,2.8,69.3,0,0,2,3,0,0.01895,0,normal
LG-1006,2025-01-02 07:06:00,6.769178,3.703813,55.7,61.1,1,0,1,3,0,0.35437,1,private_use
LG-1006,2025-01-02 07:38:00,6.417935,3.409712,25.8,61.5,0,0,7,3,1,0.01512,0,normal
LG-1006,2025-01-02 08:21:00,6.437311,3.441926,49.3,82.4,1,0,8,3,1,0.0229,0,normal
LG-1006,2025-01-02 09:14:00,6.511141,3.357665,18.9,62.1,1,12,9,3,1,0.01215,0,normal
LG-1006,2025-01-02 11:07:00,6.370288,3.02413,78.1,77.2,1,0,11,3,1,0.35782,1,route_deviation
LG-1006,2025-01-02 14:41:00,6.487692,3.387994,17.5,42.4,1,0,14,3,1,0.03206,0,normal
LG-1006,2025-01-02 18:56:00,6.598987,3.340895,21.5,76.5,1,2,18,3,1,0.00643,0,normal
LG-1006,2025-01-02 19:01:00,6.614695,3.373555,4.5,60.3,0,0,19,3,0,0.02988,0,normal
LG-1006,2025-01-02 22:31:00,6.449067,3.5327,4.8,42.2,0,2,22,3,0,0.01919,0,normal
LG-1006,2025-01-02 22:52:00,6.438005,3.414105,2.7,53.2,0,0,22,3,0,0.01215,0,normal
LG-1006,2025-01-03 02:10:00,6.455946,3.409556,1.0,94.5,0,0,2,4,0,0.01459,0,normal
LG-1006,2025-01-03 02:17:00,6.604616,3.348037,4.6,71.2,0,0,2,4,0,0.00376,0,normal
LG-1006,2025-01-03 03:06:00,6.793579,3.724998,44.7,65.8,1,0,22,4,0,0.38623,1,private_use
LG-1006,2025-01-03 10:30:00,6.510536,3.362748,42.7,75.3,1,0,10,4,1,0.01248,0,normal
LG-1006,2025-01-03 11:03:00,6.43869,3.527953,50.2,58.2,1,0,11,4,1,0.02697,0,normal
LG-1006,2025-01-03 12:11:00,6.468213,3.39168,35.8,83.7,1,2,12,4,1,0.01362,0,normal
LG-1006,2025-01-03 12:12:00,6.451627,3.403997,23.9,57.0,1,2,12,4,1,0.00961,0,normal
LG-1006,2025-01-03 12:23:00,6.454161,3.407273,38.1,47.6,0,0,12,4,1,0.0123,0,normal
LG-1006,2025-01-03 12:46:00,6.484696,3.380255,58.1,55.7,1,12,12,4,1,0.02646,0,normal
LG-1006,2025-01-03 13:13:00,6.480036,3.393917,61.7,69.5,1,0,13,4,1,0.02506,0,normal
LG-1006,2025-01-03 13:23:00,6.44791,3.523328,21.1,57.7,1,8,13,4,1,0.01714,0,normal
LG-1006,2025-01-03 14:42:00,6.410464,3.017218,87.2,73.7,1,0,14,4,1,0.3521,1,route_deviation
LG-1006,2025-01-03 19:42:00,6.61624,3.348493,4.0,67.2,0,0,19,4,0,0.01531,0,normal
LG-1006,2025-01-03 20:07:00,6.598653,3.354487,1.1,57.7,0,0,20,4,0,0.00785,0,normal
LG-1006,2025-01-03 20:22:00,6.47785,3.53745,2.2,51.1,0,0,20,4,0,0.0201,0,normal
LG-1006,2025-01-03 23:40:00,6.455382,3.363587,4.3,24.3,0,0,23,4,0,0.03142,0,normal
LG-1006,2025-01-04 00:35:00,6.418775,3.423551,1.8,93.9,0,2,0,5,0,0.00957,0,normal
LG-1006,2025-01-04 00:37:00,6.46054,3.406334,0.4,78.3,0,0,0,5,0,0.01262,0,normal
LG-1006,2025-01-04 00:45:00,6.488837,3.510095,2.7,77.5,0,0,0,5,0,0.02664,0,normal
LG-1006,2025-01-04 01:00:00,6.42032,3.437989,4.9,95.8,0,0,1,5,0,0.01864,0,normal
LG-1006,2025-01-04 07:40:00,6.483964,3.350268,2.5,81.7,0,2,7,5,0,0.01691,0,normal
LG-1006,2025-01-04 10:05:00,6.607711,3.351706,62.7,53.3,1,0,10,5,1,0.0082,0,normal
LG-1006,2025-01-04 10:07:00,6.498913,3.366371,1.7,10.0,1,64,10,5,1,0.00837,1,fuel_theft
LG-1006,2025-01-04 10:56:00,6.47777,3.49234,1.5,71.3,1,179,10,5,1,0.03229,1,excessive_idle
LG-1006,2025-01-04 11:07:00,6.603906,3.341013,44.1,61.4,1,0,11,5,1,0.00665,0,normal
LG-1006,2025-01-04 13:43:00,6.482198,3.411522,14.2,52.7,1,0,13,5,1,0.03182,0,normal
LG-1006,2025-01-04 14:01:00,6.787365,3.585456,35.8,49.7,1,5,3,5,0,0.30264,1,private_use
LG-1006,2025-01-04 15:25:00,6.446491,3.515877,1.2,8.8,1,29,15,5,0,0.0195,1,fuel_theft
LG-1006,2025-01-04 16:38:00,6.449952,3.51125,2.9,15.1,1,54,16,5,0,0.01849,1,fuel_theft
LG-1006,2025-01-04 16:59:00,6.438127,3.530732,2.8,82.6,0,0,16,5,0,0.02826,0,normal
LG-1006,2025-01-04 17:53:00,6.437012,3.367103,1.8,49.9,1,125,17,5,0,0.03319,1,excessive_idle
LG-1006,2025-01-05 02:22:00,6.618688,3.338982,1.1,65.6,0,0,2,6,0,0.01942,0,normal
LG-1006,2025-01-05 02:32:00,6.430481,3.413487,2.1,64.3,0,0,2,6,0,0.00791,0,normal
LG-1006,2025-01-05 03:04:00,6.454201,3.516812,4.0,91.1,0,0,3,6,0,0.01198,0,normal
LG-1006,2025-01-05 07:24:00,6.491195,3.530396,0.2,81.0,0,0,7,6,0,0.02751,0,normal
LG-1006,2025-01-05 09:25:00,6.463506,3.518602,4.2,55.5,0,8,9,6,0,0.00371,0,normal
LG-1006,2025-01-05 11:58:00,6.472476,3.536243,3.0,71.9,0,0,11,6,0,0.01609,0,normal
LG-1006,2025-01-05 13:57:00,6.621013,3.3688,0.4,51.0,0,0,13,6,0,0.02959,0,normal
LG-1006,2025-01-05 14:34:00,6.454705,3.51034,0.2,81.2,0,0,14,6,0,0.01555,0,normal
LG-1006,2025-01-05 14:58:00,6.426167,3.416404,1.9,51.9,0,0,14,6,0,0.00495,0,normal
LG-1006,2025-01-05 15:17:00,6.585824,3.345041,0.3,75.0,0,0,15,6,0,0.0153,0,normal
LG-1006,2025-01-05 16:15:00,6.620828,3.34457,0.5,78.5,0,8,16,6,0,0.01998,0,normal
LG-1006,2025-01-05 16:48:00,6.421598,3.429927,4.8,45.0,0,0,16,6,0,0.01099,0,normal
LG-1006,2025-01-05 17:13:00,6.472547,3.387016,0.4,51.2,0,0,17,6,0,0.01928,0,normal
LG-1006,2025-01-05 17:30:00,6.441605,3.435812,3.8,44.0,0,2,17,6,0,0.02011,0,normal
LG-1006,2025-01-05 18:35:00,6.498323,3.375746,2.7,60.4,0,0,18,6,0,0.01776,0,normal
LG-1006,2025-01-05 18:53:00,6.438681,3.412611,3.6,61.5,0,0,18,6,0,0.01358,0,normal
LG-1006,2025-01-05 20:08:00,6.609101,3.349025,2.1,44.8,0,0,20,6,0,0.00835,0,normal
LG-1006,2025-01-05 20:38:00,6.393939,3.422536,1.2,51.7,0,5,20,6,0,0.0341,0,normal
LG-1006,2025-01-05 23:34:00,6.469621,3.393676,0.1,42.9,0,0,23,6,0,0.01468,0,normal
LG-1006,2025-01-06 00:24:00,6.492997,3.379605,1.7,95.8,0,0,0,0,0,0.02242,0,normal
LG-1006,2025-01-06 01:02:00,6.490768,3.521279,3.7,66.2,0,5,1,0,0,0.02578,0,normal
LG-1006,2025-01-06 02:10:00,6.61302,3.378207,3.5,80.4,0,0,2,0,0,0.03344,0,normal
LG-1006,2025-01-06 02:45:00,6.495326,3.348613,2.1,67.2,0,0,2,0,0,0.01008,0,normal
LG-1006,2025-01-06 02:45:00,6.47998,3.50221,0.4,64.8,0,0,2,0,0,0.02482,0,normal
LG-1006,2025-01-06 03:05:00,6.58867,3.36087,1.4,70.1,0,0,3,0,0,0.01856,0,normal
LG-1006,2025-01-06 08:44:00,6.46012,3.527321,34.5,77.9,1,0,8,0,1,0.00722,0,normal
LG-1006,2025-01-06 11:27:00,6.454766,3.527371,16.8,76.0,1,0,11,0,1,0.01156,0,normal
LG-1006,2025-01-06 13:33:00,6.458078,3.411842,55.6,44.4,0,0,13,0,1,0.01712,0,normal
LG-1006,2025-01-06 14:09:00,6.468077,3.535433,17.3,49.3,1,2,14,0,1,0.01378,0,normal
LG-1006,2025-01-06 14:16:00,6.508377,3.340684,48.6,72.7,1,0,14,0,1,0.01969,0,normal
LG-1006,2025-01-06 15:42:00,6.459347,3.537279,28.8,66.6,1,0,15,0,1,0.01629,0,normal
LG-1006,2025-01-06 16:05:00,6.429574,3.431608,22.7,79.3,0,0,16,0,1,0.01072,0,normal
LG-1006,2025-01-06 16:35:00,6.514195,3.357438,61.7,56.4,1,0,16,0,1,0.01521,0,normal
LG-1006,2025-01-06 17:46:00,6.46025,3.524614,10.2,40.1,1,2,17,0,1,0.00542,0,normal
LG-1006,2025-01-06 17:53:00,6.617274,3.344569,61.6,70.6,1,0,17,0,1,0.01645,0,normal
LG-1006,2025-01-06 18:08:00,6.453499,3.39543,46.0,33.9,1,0,18,0,1,0.00156,0,normal
LG-1006,2025-01-06 21:29:00,6.482977,3.361805,4.5,50.5,0,5,21,0,0,0.01647,0,normal
LG-1006,2025-01-06 23:49:00,6.382648,3.057085,92.7,36.5,0,0,23,0,0,0.32263,1,route_deviation
LG-1006,2025-01-07 00:52:00,6.43184,3.396486,1.3,78.0,0,0,0,1,0,0.02321,0,normal
LG-1006,2025-01-07 06:36:00,6.503082,3.346543,0.3,60.0,0,2,6,1,0,0.01216,0,normal
LG-1006,2025-01-07 08:37:00,6.440397,3.426978,56.4,86.9,1,0,8,1,1,0.01376,0,normal
LG-1006,2025-01-07 09:21:00,6.490198,3.349912,61.7,55.4,1,0,9,1,1,0.01195,0,normal
LG-1006,2025-01-07 10:33:00,6.445333,3.52846,64.5,62.5,1,12,10,1,1,0.0207,0,normal
LG-1006,2025-01-07 11:30:00,6.49007,3.528084,57.9,53.5,1,0,11,1,1,0.0258,0,normal
LG-1006,2025-01-07 11:44:00,6.436543,3.431708,52.2,73.7,1,0,11,1,1,0.0137,0,normal
LG-1006,2025-01-07 16:29:00,6.601448,3.341608,11.6,57.5,1,0,16,1,1,0.00541,0,normal
LG-1006,2025-01-07 21:14:00,6.456325,3.410819,1.2,49.8,0,0,21,1,0,0.01587,0,normal
LG-1006,2025-01-07 21:55:00,6.452574,3.552612,4.1,67.2,0,0,21,1,0,0.03304,0,normal
LG-1006,2025-01-08 01:38:00,6.492167,3.352662,1.0,66.9,0,0,1,2,0,0.00867,0,normal
LG-1006,2025-01-08 03:05:00,6.457931,3.49967,4.1,82.2,0,0,3,2,0,0.02342,0,normal
LG-1006,2025-01-08 03:10:00,6.408837,3.428139,2.9,83.5,0,0,3,2,0,0.02045,0,normal
LG-1006,2025-01-08 03:17:00,6.610303,3.363596,4.0,82.0,0,0,3,2,0,0.01903,0,normal
LG-1006,2025-01-08 05:57:00,6.465261,3.522233,3.1,92.0,0,0,5,2,0,0.00035,0,normal
LG-1006,2025-01-08 06:16:00,6.453297,3.406999,4.6,84.4,0,8,6,2,0,0.01212,0,normal
LG-1006,2025-01-08 06:49:00,6.590655,3.355534,4.7,92.0,0,0,6,2,0,0.01341,0,normal
LG-1006,2025-01-08 07:13:00,6.481039,3.346489,10.9,86.5,1,0,7,2,1,0.02133,0,normal
LG-1006,2025-01-08 07:40:00,6.471583,3.510322,42.5,93.4,1,0,7,2,1,0.01341,0,normal
LG-1006,2025-01-08 08:00:00,6.457827,3.370429,29.7,83.5,1,8,8,2,1,0.02473,0,normal
LG-1006,2025-01-08 09:06:00,6.46439,3.393225,18.8,54.6,1,0,9,2,1,0.00956,0,normal
LG-1006,2025-01-08 12:53:00,6.58872,3.349499,53.8,77.0,1,0,12,2,1,0.01253,0,normal
LG-1006,2025-01-08 13:41:00,6.43467,3.382907,32.8,55.6,1,0,13,2,1,0.02365,0,normal
LG-1006,2025-01-08 13:57:00,6.406072,3.407973,44.0,46.5,1,0,13,2,1,0.02551,0,normal
LG-1006,2025-01-08 14:46:00,6.589463,3.36347,36.9,60.4,1,0,14,2,1,0.02011,0,normal
LG-1006,2025-01-08 18:07:00,6.442969,3.433806,58.0,44.7,1,0,18,2,1,0.0197,0,normal
LG-1006,2025-01-08 18:40:00,6.464004,3.375247,52.6,42.5,1,12,18,2,1,0.02171,0,normal
LG-1006,2025-01-08 19:37:00,6.468475,3.542735,2.0,34.5,0,0,19,2,0,0.02102,0,normal
LG-1006,2025-01-08 21:21:00,6.442602,3.399744,2.5,15.7,1,54,21,2,0,0.01327,1,fuel_theft
LG-1006,2025-01-08 22:56:00,6.453405,3.403002,3.5,61.2,0,0,22,2,0,0.00816,0,normal
LG-1006,2025-01-08 23:35:00,6.579298,3.357405,4.0,34.3,0,0,23,2,0,0.02407,0,normal
LG-1006,2025-01-09 00:03:00,6.414027,3.423896,2.6,100.0,0,0,0,3,0,0.01427,0,normal
LG-1006,2025-01-09 00:32:00,6.463649,3.399558,4.1,72.8,0,0,0,3,0,0.00978,0,normal
LG-1006,2025-01-09 06:37:00,6.462466,3.543885,2.6,91.4,0,0,6,3,0,0.02203,0,normal
LG-1006,2025-01-09 10:14:00,6.365084,2.935573,86.3,66.0,1,5,10,3,1,0.44315,1,route_deviation
LG-1006,2025-01-09 13:09:00,6.400831,3.434844,53.3,79.5,1,0,13,3,1,0.03049,0,normal
LG-1006,2025-01-09 14:29:00,6.594102,3.347928,1.1,13.5,1,70,14,3,1,0.00696,1,fuel_theft
LG-1006,2025-01-09 14:56:00,6.447653,3.436718,59.0,73.7,1,0,14,3,1,0.02517,0,normal
LG-1006,2025-01-09 15:01:00,6.596608,3.361773,42.5,43.1,0,0,15,3,1,0.01541,0,normal
LG-1006,2025-01-09 15:58:00,6.483928,3.372867,64.6,72.8,1,0,15,3,1,0.02117,0,normal
LG-1006,2025-01-09 18:05:00,6.615309,3.348498,63.6,65.6,1,12,18,3,1,0.01439,0,normal
LG-1006,2025-01-09 21:16:00,6.603957,3.35768,0.8,49.4,0,0,21,3,0,0.01108,0,normal
LG-1006,2025-01-09 21:56:00,6.44703,3.387448,0.6,71.7,0,0,21,3,0,0.01098,0,normal
LG-1006,2025-01-09 23:38:00,6.481425,3.528694,2.3,72.2,0,0,23,3,0,0.01774,0,normal
LG-1006,2025-01-10 01:08:00,6.360676,2.913611,73.0,72.9,0,2,1,4,0,0.46542,1,route_deviation
LG-1006,2025-01-10 02:01:00,6.466603,3.536533,2.9,97.0,0,2,2,4,0,0.01462,0,normal
LG-1006,2025-01-10 02:16:00,6.512778,3.331175,0.1,71.6,0,5,2,4,0,0.03016,0,normal
LG-1006,2025-01-10 08:53:00,6.517417,3.354445,60.2,87.9,1,0,8,4,1,0.01876,0,normal
LG-1006,2025-01-10 09:40:00,6.478872,3.375504,11.8,83.5,1,0,9,4,1,0.02667,0,normal
LG-1006,2025-01-10 09:50:00,6.471374,3.353955,54.5,67.8,1,0,9,4,1,0.02792,0,normal
LG-1006,2025-01-10 10:51:00,6.414186,3.436289,1.8,11.2,1,67,10,4,1,0.0206,1,fuel_theft
LG-1006,2025-01-10 14:26:00,6.475131,3.35714,17.8,49.0,1,8,14,4,1,0.02388,0,normal
LG-1006,2025-01-10 14:42:00,6.518013,3.35114,2.7,9.6,1,58,14,4,1,0.02021,1,fuel_theft
LG-1006,2025-01-10 19:35:00,6.498592,3.339884,0.8,33.9,0,8,19,4,0,0.01812,0,normal
LG-1006,2025-01-10 20:59:00,6.485323,3.508368,3.9,61.8,0,0,20,4,0,0.02447,0,normal
LG-1006,2025-01-10 21:27:00,6.483835,3.51654,0.9,28.1,0,0,21,4,0,0.01961,0,normal
LG-1006,2025-01-10 22:50:00,6.468035,3.395129,0.1,41.6,0,0,22,4,0,0.01304,0,normal
LG-1006,2025-01-10 23:18:00,6.595858,3.348772,4.4,67.0,0,0,23,4,0,0.00544,0,normal
LG-1006,2025-01-11 00:46:00,6.597445,3.328323,1.9,75.8,0,0,0,5,0,0.01901,0,normal
LG-1006,2025-01-11 00:50:00,6.500937,3.367592,2.5,73.4,0,12,0,5,0,0.00979,0,normal
LG-1006,2025-01-11 01:06:00,6.475285,3.406304,1.7,94.6,0,0,1,5,0,0.02322,0,normal
LG-1006,2025-01-11 01:28:00,6.501185,3.375871,4.3,94.9,0,0,1,5,0,0.018,0,normal
LG-1006,2025-01-11 05:14:00,6.404785,3.400901,4.0,84.6,0,0,5,5,0,0.03071,0,normal
LG-1006,2025-01-11 06:27:00,6.502484,3.347239,4.8,83.6,0,12,6,5,0,0.01131,0,normal
LG-1006,2025-01-11 09:25:00,6.518287,3.35214,49.4,56.8,0,0,9,5,1,0.02016,0,normal
LG-1006,2025-01-11 11:05:00,6.453156,3.516088,2.8,18.4,1,75,11,5,1,0.01324,1,fuel_theft
LG-1006,2025-01-11 14:21:00,6.505778,3.355875,19.2,71.6,1,0,14,5,1,0.0071,0,normal
LG-1006,2025-01-11 17:06:00,6.369976,3.096282,63.9,64.4,0,2,17,5,0,0.29179,1,route_deviation
LG-1006,2025-01-11 19:45:00,6.610603,3.355856,1.7,58.0,0,0,19,5,0,0.01306,0,normal
LG-1006,2025-01-11 20:15:00,6.481987,3.380884,5.0,71.8,0,5,20,5,0,0.02852,0,normal
LG-1006,2025-01-11 22:31:00,6.450425,3.413253,3.8,36.7,0,0,22,5,0,0.01882,0,normal
LG-1006,2025-01-12 01:30:00,6.517917,3.341046,2.1,78.8,0,0,1,6,0,0.0254,0,normal
LG-1006,2025-01-12 01:41:00,6.614408,3.339177,3.9,87.1,0,8,1,6,0,0.01552,0,normal
LG-1006,2025-01-12 01:57:00,6.442694,3.401257,1.1,78.0,0,0,1,6,0,0.01381,0,normal
LG-1006,2025-01-12 04:56:00,6.515903,3.3498,2.2,68.9,0,0,4,6,0,0.01879,0,normal
LG-1006,2025-01-12 06:04:00,6.472439,3.526085,1.9,68.5,0,2,6,6,0,0.00849,0,normal
LG-1006,2025-01-12 07:10:00,6.41361,3.419669,0.3,79.3,0,2,7,6,0,0.01445,0,normal
LG-1006,2025-01-12 08:16:00,6.529351,3.352677,1.4,54.0,0,0,8,6,0,0.03081,0,normal
LG-1006,2025-01-12 08:38:00,6.446894,3.401836,4.1,75.8,0,5,8,6,0,0.0106,0,normal
LG-1006,2025-01-12 09:57:00,6.464833,3.522004,1.2,84.8,0,0,9,6,0,0.00017,0,normal
LG-1006,2025-01-12 11:17:00,6.506158,3.334389,2.0,85.4,0,0,11,6,0,0.02467,0,normal
LG-1006,2025-01-12 13:04:00,6.442148,3.43309,3.2,81.8,0,0,13,6,0,0.01861,0,normal
LG-1006,2025-01-12 14:44:00,6.443323,3.419164,1.3,51.9,0,0,14,6,0,0.01543,0,normal
LG-1006,2025-01-12 15:35:00,6.406286,3.429235,4.5,63.2,0,2,15,6,0,0.02322,0,normal
LG-1006,2025-01-12 16:16:00,6.481732,3.515313,4.8,50.7,0,0,16,6,0,0.01802,0,normal
LG-1006,2025-01-12 19:11:00,6.446746,3.431516,1.7,71.2,1,205,19,6,0,0.02149,1,excessive_idle
LG-1006,2025-01-12 19:35:00,6.418128,3.422899,1.8,52.4,0,0,19,6,0,0.01005,0,normal
